Date,Time,NO2 C(mg/m^3),T,RH,AH,Month,int T
2004-04-11,00.00.00,66.0,18.7,69.0,1.4727,4,18
2004-04-11,01.00.00,57.0,19.3,65.5,1.45,4,19
2004-04-11,02.00.00,55.0,17.6,70.8,1.4105,4,17
2004-04-11,04.00.00,40.0,17.8,68.1,1.3722,4,17
2004-04-11,05.00.00,40.0,16.1,73.5,1.3329,4,16
2004-04-11,06.00.00,46.0,15.8,73.5,1.3151,4,15
2004-04-11,07.00.00,53.0,17.0,68.0,1.3102,4,17
2004-04-11,08.00.00,84.0,16.0,72.2,1.3077,4,16
2004-04-11,09.00.00,88.0,17.8,65.4,1.3213,4,17
2004-04-11,10.00.00,143.0,20.6,56.0,1.3467,4,20
2004-04-11,11.00.00,130.0,23.6,48.0,1.3757,4,23
2004-04-11,12.00.00,120.0,23.7,49.8,1.4433,4,23
2004-04-11,13.00.00,139.0,24.7,47.4,1.4527,4,24
2004-04-11,14.00.00,139.0,25.9,42.8,1.4122,4,25
2004-04-11,15.00.00,156.0,26.8,43.3,1.4977,4,26
2004-04-11,16.00.00,143.0,26.6,45.5,1.5555,4,26
2004-04-11,17.00.00,186.0,24.8,53.9,1.6683,4,24
2004-04-11,18.00.00,171.0,23.1,61.1,1.7082,4,23
2004-04-11,19.00.00,124.0,22.2,63.7,1.6865,4,22
2004-04-11,20.00.00,97.0,21.1,66.1,1.6313,4,21
2004-04-11,21.00.00,92.0,20.0,69.0,1.5956,4,20
2004-04-11,22.00.00,96.0,19.1,72.0,1.5732,4,19
2004-04-11,23.00.00,74.0,18.8,70.6,1.5209,4,18
2004-05-11,00.00.00,65.0,18.5,69.5,1.4657,5,18
2004-05-11,01.00.00,62.0,18.4,68.5,1.439,5,18
2004-05-11,02.00.00,59.0,16.8,73.3,1.3915,5,16
2004-05-11,04.00.00,41.0,16.5,71.0,1.3239,5,16
2004-05-11,05.00.00,38.0,16.9,67.9,1.295,5,16
2004-05-11,06.00.00,43.0,16.1,69.3,1.2591,5,16
2004-05-11,07.00.00,52.0,16.1,69.6,1.2593,5,16
2004-05-11,08.00.00,75.0,16.2,70.1,1.2837,5,16
2004-05-11,09.00.00,118.0,16.5,69.3,1.2897,5,16
2004-05-11,10.00.00,126.0,19.6,58.3,1.3141,5,19
2004-05-11,11.00.00,151.0,20.7,55.5,1.3414,5,20
2004-05-11,12.00.00,107.0,20.8,56.3,1.3664,5,20
2004-05-11,13.00.00,114.0,21.7,53.1,1.3649,5,21
2004-05-11,14.00.00,125.0,23.0,49.0,1.362,5,23
2004-05-11,15.00.00,138.0,24.2,44.0,1.3078,5,24
2004-05-11,16.00.00,144.0,24.7,43.6,1.3396,5,24
2004-05-11,17.00.00,180.0,23.0,54.2,1.5066,5,23
2004-05-11,18.00.00,154.0,21.4,60.9,1.5322,5,21
2004-05-11,19.00.00,105.0,20.3,61.4,1.4417,5,20
2004-05-11,20.00.00,98.0,20.0,63.2,1.4581,5,20
2004-05-11,21.00.00,93.0,19.1,64.4,1.405,5,19
2004-05-11,22.00.00,76.0,18.1,67.5,1.3855,5,18
2004-05-11,23.00.00,69.0,17.8,66.9,1.3464,5,17
2004-06-11,00.00.00,66.0,17.6,66.5,1.3249,6,17
2004-06-11,01.00.00,76.0,16.1,71.2,1.2948,6,16
2004-06-11,02.00.00,73.0,15.5,73.3,1.2845,6,15
2004-06-11,04.00.00,54.0,15.6,70.8,1.2461,6,15
2004-06-11,05.00.00,44.0,17.0,64.5,1.2374,6,17
2004-06-11,06.00.00,45.0,14.9,72.3,1.2186,6,14
2004-06-11,07.00.00,58.0,14.0,76.6,1.2183,6,14
2004-06-11,08.00.00,87.0,14.6,74.2,1.2256,6,14
2004-06-11,09.00.00,97.0,15.9,69.8,1.253,6,15
2004-06-11,10.00.00,80.0,18.4,61.3,1.2854,6,18
2004-06-11,11.00.00,82.0,20.0,56.7,1.3078,6,20
2004-06-11,12.00.00,112.0,20.4,57.0,1.3507,6,20
2004-06-11,13.00.00,121.0,20.7,59.3,1.4283,6,20
2004-06-11,14.00.00,132.0,21.7,54.8,1.4024,6,21
2004-06-11,15.00.00,141.0,22.0,54.2,1.4096,6,22
2004-06-11,16.00.00,130.0,21.4,57.1,1.4356,6,21
2004-06-11,17.00.00,113.0,20.8,58.7,1.4259,6,20
2004-06-11,18.00.00,101.0,20.1,59.6,1.3852,6,20
2004-06-11,19.00.00,91.0,20.0,58.4,1.3473,6,20
2004-06-11,20.00.00,90.0,19.5,58.9,1.3195,6,19
2004-06-11,21.00.00,90.0,19.5,57.4,1.2874,6,19
2004-06-11,22.00.00,83.0,19.1,59.2,1.295,6,19
2004-06-11,23.00.00,73.0,18.8,59.1,1.2702,6,18
2004-07-11,00.00.00,80.0,18.0,60.4,1.2331,7,18
2004-07-11,01.00.00,87.0,17.5,60.7,1.2009,7,17
2004-07-11,02.00.00,79.0,17.5,59.4,1.1768,7,17
2004-07-11,04.00.00,56.0,17.0,52.3,1.0009,7,17
2004-07-11,05.00.00,42.0,16.1,49.8,0.9021,7,16
2004-07-11,06.00.00,31.0,15.5,51.5,0.9026,7,15
2004-07-11,07.00.00,35.0,15.1,52.0,0.8878,7,15
2004-07-11,08.00.00,51.0,14.9,46.8,0.7885,7,14
2004-07-11,09.00.00,58.0,15.5,42.4,0.74,7,15
2004-07-11,10.00.00,57.0,16.6,38.2,0.7186,7,16
2004-07-11,11.00.00,63.0,18.0,34.7,0.7089,7,18
2004-07-11,12.00.00,61.0,18.0,35.1,0.7176,7,18
2004-07-11,13.00.00,34.0,17.6,33.8,0.6726,7,17
2004-07-11,14.00.00,26.0,17.5,33.7,0.6691,7,17
2004-07-11,15.00.00,28.0,17.2,33.9,0.6591,7,17
2004-07-11,16.00.00,50.0,16.8,32.1,0.6073,7,16
2004-07-11,17.00.00,55.0,16.0,34.1,0.6155,7,16
2004-07-11,18.00.00,84.0,14.8,37.5,0.6259,7,14
2004-07-11,19.00.00,140.0,14.4,39.2,0.6407,7,14
2004-07-11,20.00.00,138.0,14.1,43.0,0.6883,7,14
2004-07-11,21.00.00,127.0,13.4,48.4,0.7397,7,13
2004-07-11,22.00.00,117.0,12.7,51.2,0.7505,7,12
2004-07-11,23.00.00,57.0,9.9,71.4,0.8736,7,9
2004-08-11,00.00.00,59.0,10.2,71.6,0.8893,8,10
2004-08-11,01.00.00,62.0,10.6,61.3,0.7856,8,10
2004-08-11,02.00.00,42.0,11.1,55.6,0.7344,8,11
2004-08-11,04.00.00,13.0,11.3,49.5,0.6615,8,11
2004-08-11,05.00.00,18.0,10.8,50.9,0.657,8,10
2004-08-11,06.00.00,26.0,10.9,50.1,0.6519,8,10
2004-08-11,07.00.00,72.0,10.8,49.7,0.6429,8,10
2004-08-11,08.00.00,131.0,10.7,50.4,0.6467,8,10
2004-08-11,09.00.00,133.0,10.9,50.0,0.6531,8,10
2004-08-11,10.00.00,116.0,12.1,46.5,0.653,8,12
2004-08-11,11.00.00,117.0,12.4,44.1,0.6324,8,12
2004-08-11,12.00.00,103.0,13.0,40.1,0.5989,8,13
2004-08-11,13.00.00,100.0,13.4,36.3,0.5556,8,13
2004-08-11,14.00.00,105.0,13.1,38.5,0.5776,8,13
2004-08-11,15.00.00,121.0,11.5,46.4,0.6302,8,11
2004-08-11,16.00.00,132.0,13.1,40.4,0.606,8,13
2004-08-11,17.00.00,156.0,13.0,39.3,0.5877,8,13
2004-08-11,18.00.00,183.0,11.3,50.9,0.679,8,11
2004-10-11,04.00.00,29.0,8.0,64.5,0.695,10,8
2004-10-11,05.00.00,26.0,8.1,68.6,0.7409,10,8
2004-10-11,06.00.00,39.0,6.3,84.8,0.8148,10,6
2004-10-11,07.00.00,72.0,6.7,79.8,0.7872,10,6
2004-10-11,08.00.00,128.0,7.1,77.9,0.7914,10,7
2004-10-11,09.00.00,149.0,7.9,73.5,0.7883,10,7
2004-10-11,10.00.00,165.0,6.9,86.0,0.8632,10,6
2004-10-11,11.00.00,150.0,6.8,87.1,0.8652,10,6
2004-10-11,12.00.00,165.0,8.0,81.6,0.8755,10,8
2004-10-11,13.00.00,175.0,9.5,70.0,0.8296,10,9
2004-10-11,14.00.00,145.0,10.5,62.2,0.7923,10,10
2004-10-11,15.00.00,98.0,11.4,59.1,0.7963,10,11
2004-10-11,16.00.00,105.0,11.1,58.6,0.7737,10,11
2004-10-11,17.00.00,106.0,10.8,57.6,0.7473,10,10
2004-10-11,18.00.00,141.0,10.6,56.9,0.7281,10,10
2004-10-11,19.00.00,177.0,10.6,59.3,0.7588,10,10
2004-10-11,20.00.00,182.0,10.0,71.5,0.8768,10,10
2004-10-11,21.00.00,193.0,10.3,71.1,0.8878,10,10
2004-10-11,22.00.00,148.0,10.5,70.3,0.893,10,10
2004-10-11,23.00.00,167.0,10.2,71.3,0.8859,10,10
2004-11-11,00.00.00,158.0,9.7,73.1,0.8787,11,9
2004-11-11,01.00.00,132.0,9.3,73.5,0.8651,11,9
2004-11-11,02.00.00,97.0,9.2,73.9,0.8616,11,9
2004-11-11,04.00.00,74.0,7.6,81.2,0.8483,11,7
2004-11-11,05.00.00,68.0,7.5,81.5,0.8495,11,7
2004-11-11,06.00.00,89.0,8.3,77.2,0.8464,11,8
2004-11-11,07.00.00,117.0,8.9,75.6,0.8667,11,8
2004-11-11,08.00.00,190.0,9.2,81.7,0.9506,11,9
2004-11-11,09.00.00,211.0,9.9,83.4,1.0194,11,9
2004-11-11,10.00.00,190.0,10.2,82.3,1.0253,11,10
2004-11-11,11.00.00,194.0,11.2,80.7,1.0688,11,11
2004-11-11,12.00.00,210.0,11.8,76.1,1.0516,11,11
2004-11-11,13.00.00,199.0,12.5,71.3,1.0285,11,12
2004-11-11,14.00.00,178.0,13.2,68.4,1.0346,11,13
2004-11-11,15.00.00,184.0,12.5,73.2,1.0563,11,12
2004-11-11,16.00.00,186.0,12.2,75.7,1.0693,11,12
2004-11-11,17.00.00,168.0,11.5,78.1,1.0565,11,11
2004-11-11,18.00.00,187.0,11.6,76.0,1.0354,11,11
2004-11-11,19.00.00,166.0,12.0,73.3,1.0264,11,12
2004-11-11,20.00.00,177.0,12.9,68.8,1.0175,11,12
2004-11-11,21.00.00,207.0,13.1,69.6,1.0464,11,13
2004-11-11,22.00.00,114.0,12.3,73.4,1.049,11,12
2004-11-11,23.00.00,84.0,12.7,71.0,1.0387,11,12
2004-12-11,00.00.00,92.0,12.9,69.9,1.0371,12,12
2004-12-11,01.00.00,111.0,12.9,70.5,1.0442,12,12
2004-12-11,02.00.00,71.0,13.1,67.7,1.0198,12,13
2004-12-11,04.00.00,43.0,13.8,64.0,1.0042,12,13
2004-12-11,05.00.00,50.0,13.7,64.4,1.0036,12,13
2004-12-11,06.00.00,53.0,13.9,63.8,1.0079,12,13
2004-12-11,07.00.00,67.0,14.1,64.5,1.0287,12,14
2004-12-11,08.00.00,113.0,14.0,66.1,1.0488,12,14
2004-12-11,09.00.00,140.0,14.2,66.4,1.0673,12,14
2004-12-11,10.00.00,116.0,14.9,62.5,1.0529,12,14
2004-12-11,11.00.00,122.0,16.3,58.4,1.0729,12,16
2004-12-11,12.00.00,116.0,16.9,56.5,1.0801,12,16
2004-12-11,13.00.00,118.0,17.4,55.8,1.098,12,17
2004-12-11,14.00.00,125.0,17.4,57.3,1.1328,12,17
2004-12-11,15.00.00,126.0,17.7,55.5,1.1127,12,17
2004-12-11,16.00.00,135.0,16.8,58.9,1.1199,12,16
2004-12-11,17.00.00,140.0,17.0,57.5,1.1071,12,17
2004-12-11,18.00.00,163.0,16.2,60.2,1.1003,12,16
2004-12-11,19.00.00,178.0,16.7,58.0,1.0916,12,16
2004-12-11,20.00.00,160.0,16.5,58.8,1.0921,12,16
2004-12-11,21.00.00,166.0,15.8,61.1,1.0856,12,15
2004-12-11,22.00.00,115.0,15.7,60.8,1.0769,12,15
2004-12-11,23.00.00,107.0,15.9,59.6,1.0673,12,15
2004-11-13,00.00.00,108.0,15.6,60.0,1.0594,11,15
2004-11-13,01.00.00,111.0,15.6,60.1,1.0557,11,15
2004-11-13,02.00.00,75.0,15.7,59.5,1.0534,11,15
2004-11-13,04.00.00,88.0,15.6,61.7,1.0847,11,15
2004-11-13,05.00.00,71.0,15.8,59.9,1.0693,11,15
2004-11-13,06.00.00,75.0,15.2,61.8,1.0602,11,15
2004-11-13,07.00.00,86.0,16.1,55.4,1.0089,11,16
2004-11-13,08.00.00,124.0,14.9,64.1,1.0773,11,14
2004-11-13,09.00.00,128.0,15.6,62.0,1.0904,11,15
2004-11-13,10.00.00,164.0,17.9,54.6,1.11,11,17
2004-11-13,11.00.00,199.0,21.1,44.5,1.0964,11,21
2004-11-13,12.00.00,192.0,20.3,46.7,1.0971,11,20
2004-11-13,13.00.00,166.0,21.5,42.7,1.0837,11,21
2004-11-13,14.00.00,133.0,21.5,43.1,1.0919,11,21
2004-11-13,15.00.00,118.0,21.5,43.4,1.0965,11,21
2004-11-13,16.00.00,133.0,20.8,45.5,1.1054,11,20
2004-11-13,17.00.00,128.0,19.2,49.6,1.0893,11,19
2004-11-13,18.00.00,116.0,18.3,51.6,1.0732,11,18
2004-11-13,19.00.00,118.0,17.7,51.5,1.0357,11,17
2004-11-13,20.00.00,142.0,17.2,51.5,1.0015,11,17
2004-11-13,21.00.00,113.0,15.9,54.9,0.9853,11,15
2004-11-13,22.00.00,59.0,14.0,55.2,0.8807,11,14
2004-11-13,23.00.00,52.0,13.3,53.0,0.8044,11,13
2004-11-14,00.00.00,57.0,11.9,55.5,0.7711,11,11
2004-11-14,01.00.00,58.0,11.4,54.6,0.7363,11,11
2004-11-14,02.00.00,44.0,10.4,53.7,0.6749,11,10
2004-11-14,04.00.00,26.0,9.8,51.3,0.6225,11,9
2004-11-14,05.00.00,20.0,9.5,52.2,0.6198,11,9
2004-11-14,06.00.00,17.0,10.0,45.7,0.5598,11,10
2004-11-14,07.00.00,21.0,10.2,41.9,0.5209,11,10
2004-11-14,08.00.00,29.0,10.6,36.1,0.4624,11,10
2004-11-14,09.00.00,39.0,10.7,36.0,0.4623,11,10
2004-11-14,10.00.00,41.0,10.8,35.4,0.4583,11,10
2004-11-14,11.00.00,44.0,11.4,32.9,0.4435,11,11
2004-11-14,12.00.00,54.0,12.4,32.0,0.4583,11,12
2004-11-14,13.00.00,62.0,12.4,31.3,0.45,11,12
2004-11-14,14.00.00,62.0,12.2,31.8,0.4514,11,12
2004-11-14,15.00.00,48.0,10.5,37.9,0.4821,11,10
2004-11-14,16.00.00,59.0,9.6,44.2,0.5289,11,9
2004-11-14,17.00.00,63.0,8.2,57.9,0.6293,11,8
2004-11-14,18.00.00,78.0,7.3,63.5,0.6519,11,7
2004-11-14,19.00.00,99.0,8.4,55.7,0.6155,11,8
2004-11-14,20.00.00,106.0,9.1,49.6,0.5765,11,9
2004-11-14,21.00.00,97.0,10.0,41.4,0.5102,11,10
2004-11-14,22.00.00,67.0,10.4,36.2,0.4561,11,10
2004-11-14,23.00.00,73.0,11.3,32.3,0.4329,11,11
2004-11-15,00.00.00,62.0,10.9,33.5,0.4378,11,10
2004-11-15,01.00.00,44.0,10.6,34.9,0.4455,11,10
2004-11-15,02.00.00,31.0,10.7,36.1,0.4639,11,10
2004-11-15,04.00.00,21.0,10.7,39.2,0.5045,11,10
2004-11-15,05.00.00,22.0,10.4,38.6,0.4862,11,10
2004-11-15,06.00.00,41.0,10.4,37.4,0.4717,11,10
2004-11-15,07.00.00,94.0,10.5,37.0,0.4707,11,10
2004-11-15,08.00.00,167.0,10.7,37.9,0.487,11,10
2004-11-15,09.00.00,162.0,11.1,38.1,0.5023,11,11
2004-11-15,10.00.00,141.0,12.6,36.6,0.5314,11,12
2004-11-15,11.00.00,127.0,13.8,36.2,0.569,11,13
2004-11-15,12.00.00,116.0,13.4,37.1,0.5683,11,13
2004-11-15,13.00.00,104.0,13.5,34.9,0.5393,11,13
2004-11-15,14.00.00,111.0,13.7,32.2,0.5032,11,13
2004-11-15,15.00.00,114.0,13.6,32.1,0.4977,11,13
2004-11-15,16.00.00,121.0,13.5,31.8,0.4876,11,13
2004-11-15,17.00.00,164.0,13.5,27.9,0.4287,11,13
2004-11-15,18.00.00,194.0,12.7,28.9,0.4233,11,12
2004-11-15,19.00.00,175.0,12.6,30.2,0.4384,11,12
2004-11-15,20.00.00,180.0,12.3,32.0,0.4553,11,12
2004-11-15,21.00.00,147.0,12.0,34.3,0.4787,11,12
2004-11-15,22.00.00,112.0,11.6,37.3,0.5095,11,11
2004-11-15,23.00.00,94.0,11.3,40.3,0.5406,11,11
2004-11-16,00.00.00,91.0,11.3,41.8,0.561,11,11
2004-11-16,01.00.00,76.0,11.2,42.0,0.5582,11,11
2004-11-16,02.00.00,73.0,11.0,42.6,0.5595,11,11
2004-11-16,04.00.00,32.0,11.1,40.8,0.5395,11,11
2004-11-16,05.00.00,40.0,10.7,41.8,0.536,11,10
2004-11-16,06.00.00,63.0,10.2,43.6,0.5405,11,10
2004-11-16,07.00.00,119.0,10.1,44.0,0.5434,11,10
2004-11-16,08.00.00,202.0,10.1,45.6,0.5632,11,10
2004-11-16,09.00.00,222.0,11.3,43.9,0.5867,11,11
2004-11-16,10.00.00,212.0,14.5,33.8,0.5541,11,14
2004-11-16,11.00.00,219.0,17.5,26.4,0.5228,11,17
2004-11-16,12.00.00,189.0,17.2,22.4,0.4354,11,17
2004-11-16,13.00.00,147.0,17.3,20.4,0.4011,11,17
2004-11-16,14.00.00,161.0,18.1,21.0,0.4321,11,18
2004-11-16,15.00.00,148.0,17.9,22.3,0.4537,11,17
2004-11-16,16.00.00,148.0,17.6,23.7,0.473,11,17
2004-11-16,17.00.00,188.0,16.7,25.9,0.4886,11,16
2004-11-16,18.00.00,206.0,14.8,29.6,0.4965,11,14
2004-11-16,19.00.00,168.0,13.6,34.0,0.5251,11,13
2004-11-16,20.00.00,171.0,13.4,40.4,0.6178,11,13
2004-11-16,21.00.00,171.0,11.8,44.3,0.6121,11,11
2004-11-16,22.00.00,142.0,10.7,47.5,0.6108,11,10
2004-11-16,23.00.00,134.0,10.2,49.4,0.6138,11,10
2004-11-17,00.00.00,107.0,9.5,51.0,0.6045,11,9
2004-11-17,01.00.00,121.0,7.7,57.9,0.6107,11,7
2004-11-17,02.00.00,85.0,8.4,54.5,0.6022,11,8
2004-11-17,04.00.00,68.0,6.2,61.0,0.5824,11,6
2004-11-17,05.00.00,69.0,6.8,58.6,0.5813,11,6
2004-11-17,06.00.00,81.0,5.7,62.7,0.5801,11,5
2004-11-17,07.00.00,92.0,5.9,62.0,0.5811,11,5
2004-11-17,08.00.00,200.0,6.3,61.7,0.5926,11,6
2004-11-17,09.00.00,201.0,7.5,58.8,0.6117,11,7
2004-11-17,10.00.00,213.0,11.4,45.4,0.6113,11,11
2004-11-17,12.00.00,187.0,13.3,42.3,0.6448,11,13
2004-11-17,13.00.00,205.0,14.7,38.9,0.6462,11,14
2004-11-17,14.00.00,212.0,16.5,32.9,0.6127,11,16
2004-11-17,15.00.00,198.0,17.4,32.7,0.6422,11,17
2004-11-17,16.00.00,171.0,17.3,33.9,0.6627,11,17
2004-11-17,17.00.00,272.0,16.0,41.5,0.7483,11,16
2004-11-17,18.00.00,192.0,13.7,52.8,0.8244,11,13
2004-11-17,19.00.00,288.0,13.0,55.1,0.824,11,13
2004-11-17,20.00.00,254.0,12.4,56.8,0.8141,11,12
2004-11-17,21.00.00,267.0,10.7,62.1,0.7972,11,10
2004-11-17,22.00.00,198.0,10.5,61.1,0.7755,11,10
2004-11-17,23.00.00,145.0,9.7,62.5,0.7509,11,9
2004-11-18,00.00.00,167.0,8.8,65.5,0.7435,11,8
2004-11-18,01.00.00,127.0,8.8,63.8,0.7236,11,8
2004-11-18,02.00.00,119.0,8.5,65.0,0.7221,11,8
2004-11-18,04.00.00,84.0,6.4,74.0,0.7134,11,6
2004-11-18,05.00.00,89.0,5.9,76.6,0.7179,11,5
2004-11-18,06.00.00,122.0,6.1,76.7,0.7271,11,6
2004-11-18,07.00.00,162.0,6.8,74.5,0.7415,11,6
2004-11-18,08.00.00,225.0,7.7,72.5,0.7666,11,7
2004-11-18,09.00.00,249.0,8.9,67.4,0.7714,11,8
2004-11-18,10.00.00,282.0,11.4,58.3,0.7868,11,11
2004-11-18,11.00.00,278.0,13.4,52.8,0.8086,11,13
2004-11-18,12.00.00,251.0,15.8,50.1,0.892,11,15
2004-11-18,13.00.00,208.0,18.3,50.0,1.0431,11,18
2004-11-18,14.00.00,187.0,18.8,49.2,1.0548,11,18
2004-11-18,15.00.00,182.0,18.4,49.6,1.0391,11,18
2004-11-18,16.00.00,212.0,18.3,51.0,1.0586,11,18
2004-11-18,17.00.00,174.0,17.6,53.1,1.0596,11,17
2004-11-18,18.00.00,220.0,17.3,53.6,1.0472,11,17
2004-11-18,19.00.00,214.0,16.8,55.2,1.048,11,16
2004-11-18,20.00.00,212.0,16.6,56.5,1.0551,11,16
2004-11-18,21.00.00,191.0,16.3,58.1,1.0648,11,16
2004-11-18,22.00.00,160.0,15.9,59.0,1.059,11,15
2004-11-18,23.00.00,130.0,15.9,59.4,1.0628,11,15
2004-11-19,00.00.00,133.0,15.7,60.9,1.0774,11,15
2004-11-19,01.00.00,110.0,16.1,59.5,1.0811,11,16
2004-11-19,02.00.00,65.0,15.5,63.8,1.1119,11,15
2004-11-19,04.00.00,41.0,14.7,64.4,1.0704,11,14
2004-11-19,05.00.00,36.0,14.7,59.8,0.9968,11,14
2004-11-19,06.00.00,45.0,15.4,55.9,0.9722,11,15
2004-11-19,07.00.00,98.0,14.5,63.0,1.0319,11,14
2004-11-19,08.00.00,194.0,14.7,63.1,1.0513,11,14
2004-11-19,09.00.00,191.0,15.2,62.2,1.0641,11,15
2004-11-19,10.00.00,193.0,16.1,59.2,1.0736,11,16
2004-11-19,11.00.00,231.0,17.0,55.9,1.0741,11,17
2004-11-19,12.00.00,202.0,17.6,52.2,1.0396,11,17
2004-11-19,13.00.00,188.0,17.3,55.4,1.0836,11,17
2004-11-19,14.00.00,184.0,17.8,53.5,1.0833,11,17
2004-11-19,15.00.00,222.0,18.3,52.3,1.0922,11,18
2004-11-19,16.00.00,221.0,18.3,52.8,1.1016,11,18
2004-11-19,17.00.00,193.0,17.7,56.6,1.133,11,17
2004-11-19,18.00.00,187.0,17.3,58.2,1.1435,11,17
2004-11-19,19.00.00,188.0,16.2,62.6,1.1455,11,16
2004-11-19,20.00.00,185.0,15.2,57.5,0.9829,11,15
2004-11-19,21.00.00,146.0,14.2,27.7,0.4451,11,14
2004-11-19,22.00.00,120.0,13.4,14.3,0.2185,11,13
2004-11-19,23.00.00,110.0,12.8,14.8,0.218,11,12
2004-11-20,00.00.00,121.0,12.2,14.0,0.1988,11,12
2004-11-20,01.00.00,126.0,12.0,14.5,0.2029,11,12
2004-11-20,02.00.00,117.0,10.8,17.0,0.2193,11,10
2004-11-20,04.00.00,94.0,9.7,22.5,0.2698,11,9
2004-11-20,05.00.00,70.0,9.0,23.1,0.2648,11,9
2004-11-20,06.00.00,96.0,8.7,24.7,0.2785,11,8
2004-11-20,07.00.00,136.0,6.9,39.4,0.3948,11,6
2004-11-20,08.00.00,177.0,6.3,44.8,0.431,11,6
2004-11-20,09.00.00,214.0,7.2,43.2,0.4417,11,7
2004-11-20,10.00.00,243.0,11.9,27.9,0.3882,11,11
2004-11-20,11.00.00,192.0,14.8,17.9,0.2977,11,14
2004-11-20,12.00.00,149.0,14.8,14.3,0.2397,11,14
2004-11-20,13.00.00,141.0,14.7,15.5,0.2586,11,14
2004-11-20,14.00.00,137.0,14.7,16.6,0.2756,11,14
2004-11-20,15.00.00,138.0,14.8,15.6,0.2615,11,14
2004-11-20,16.00.00,149.0,15.3,14.3,0.2462,11,15
2004-11-20,17.00.00,196.0,13.5,19.5,0.3003,11,13
2004-11-20,18.00.00,239.0,11.1,31.8,0.4187,11,11
2004-11-20,19.00.00,164.0,10.2,33.4,0.4143,11,10
2004-11-20,20.00.00,149.0,9.5,35.9,0.4273,11,9
2004-11-20,21.00.00,159.0,8.0,39.8,0.4286,11,8
2004-11-20,22.00.00,149.0,6.6,44.1,0.4333,11,6
2004-11-20,23.00.00,133.0,6.1,45.2,0.4295,11,6
2004-11-21,00.00.00,216.0,5.2,50.8,0.452,11,5
2004-11-21,01.00.00,196.0,4.9,53.0,0.4629,11,4
2004-11-21,02.00.00,120.0,5.3,48.7,0.4364,11,5
2004-11-21,04.00.00,101.0,3.1,56.3,0.4368,11,3
2004-11-21,05.00.00,75.0,4.1,52.2,0.4338,11,4
2004-11-21,06.00.00,73.0,3.5,55.9,0.4431,11,3
2004-11-21,07.00.00,84.0,1.8,61.7,0.4376,11,1
2004-11-21,08.00.00,116.0,1.3,65.3,0.4457,11,1
2004-11-21,09.00.00,132.0,3.2,57.0,0.4434,11,3
2004-11-21,10.00.00,125.0,7.2,42.8,0.4356,11,7
2004-11-21,11.00.00,148.0,10.3,34.2,0.4291,11,10
2004-11-21,12.00.00,186.0,10.9,33.8,0.4393,11,10
2004-11-21,13.00.00,193.0,12.2,30.0,0.4245,11,12
2004-11-21,14.00.00,174.0,13.3,24.3,0.3686,11,13
2004-11-21,15.00.00,106.0,15.2,18.7,0.3214,11,15
2004-11-21,16.00.00,127.0,14.9,21.7,0.3646,11,14
2004-11-21,17.00.00,172.0,13.1,25.4,0.3814,11,13
2004-11-21,18.00.00,179.0,11.7,32.7,0.4472,11,11
2004-11-21,19.00.00,150.0,10.1,34.4,0.4249,11,10
2004-11-21,20.00.00,147.0,9.8,36.0,0.4364,11,9
2004-11-21,21.00.00,163.0,7.1,43.2,0.436,11,7
2004-11-21,22.00.00,145.0,5.9,47.8,0.4459,11,5
2004-11-21,23.00.00,186.0,5.3,50.5,0.453,11,5
2004-11-22,00.00.00,116.0,5.6,48.0,0.4412,11,5
2004-11-22,01.00.00,145.0,3.9,55.9,0.4568,11,3
2004-11-22,02.00.00,122.0,3.3,58.0,0.4551,11,3
2004-11-22,04.00.00,68.0,4.2,54.8,0.4571,11,4
2004-11-22,05.00.00,80.0,2.6,60.8,0.4544,11,2
2004-11-22,06.00.00,108.0,3.7,57.9,0.4651,11,3
2004-11-22,07.00.00,149.0,4.5,54.8,0.466,11,4
2004-11-22,08.00.00,232.0,4.9,55.8,0.4882,11,4
2004-11-22,09.00.00,215.0,5.4,55.1,0.497,11,5
2004-11-22,10.00.00,218.0,6.2,51.8,0.4952,11,6
2004-11-22,11.00.00,239.0,6.8,49.8,0.4959,11,6
2004-11-22,12.00.00,224.0,7.3,50.6,0.5184,11,7
2004-11-22,13.00.00,235.0,7.8,49.0,0.5191,11,7
2004-11-22,14.00.00,237.0,8.0,49.2,0.5282,11,8
2004-11-22,15.00.00,239.0,8.3,49.3,0.5414,11,8
2004-11-22,16.00.00,235.0,8.5,49.6,0.5517,11,8
2004-11-22,17.00.00,199.0,8.5,52.6,0.5856,11,8
2004-11-22,18.00.00,240.0,8.9,53.4,0.6117,11,8
2004-11-22,19.00.00,245.0,9.1,53.8,0.6216,11,9
2004-11-22,20.00.00,239.0,8.9,54.2,0.6183,11,8
2004-11-22,21.00.00,191.0,8.5,54.2,0.6054,11,8
2004-11-22,22.00.00,164.0,8.5,57.8,0.6432,11,8
2004-11-22,23.00.00,130.0,7.7,71.1,0.7503,11,7
2004-11-23,00.00.00,121.0,7.9,72.5,0.7766,11,7
2004-11-23,01.00.00,118.0,8.0,75.3,0.8079,11,8
2004-11-23,02.00.00,113.0,8.0,76.2,0.8217,11,8
2004-11-23,04.00.00,94.0,7.9,81.8,0.8759,11,7
2004-11-23,05.00.00,92.0,8.2,81.4,0.888,11,8
2004-11-23,06.00.00,98.0,8.5,81.1,0.8989,11,8
